timestamp,Vx_vehicle_frame,steering_deg,Track_X,Track_Y
0.021,68.7764,0,0,0
0.021,68.7764,0,0,0
0.021,68.7764,0,0,0
0.034,68.7886,0.23625,-0.888999999999996,0.0910000000000082
0.047,68.8007,0.4725,-1.77799999999999,0.182999999999993
0.06,68.8128,0.70875,-2.66759999999999,0.274000000000001
0.0738,68.8205,1.134,-3.61229999999999,0.371000000000009
0.0876,68.8281,1.55925,-4.557,0.467999999999989
0.1014,68.8357,1.9845,-5.5017,0.563999999999993
0.1152,68.8433,2.40975,-6.4464,0.661000000000001
0.129,68.851,2.835,-7.39109999999999,0.75800000000001
0.147,68.863,2.69325,-8.6241,0.884999999999991
0.165,68.875,2.5514973,-9.8571,1.011
0.183,68.887,2.4097473,-11.0902,1.13800000000001
0.19425,68.8965,1.8073098,-11.8612,1.21699999999998
0.2055,68.906,1.204875,-12.6322,1.297
0.21675,68.9155,0.6024375,-13.4033,1.37700000000001
0.228,68.925,0,-14.1743,1.45599999999999
0.244,68.9357,0,-15.2714,1.56999999999999
0.26,68.9464,0,-16.3684,1.684
0.276,68.9572,0,-17.4655,1.797
0.291,68.968,0,-18.4945,1.904
0.306,68.9789,0,-19.5235,2.011
0.321,68.9897,0,-20.5525,2.11799999999999
0.339,69.0321,0,-21.7876,2.24799999999999
0.3522,69.0392,0,-22.6938,2.34299999999999
0.3654,69.0463,0,-23.6,2.43799999999999
0.3786,69.0533,0,-24.5062,2.53299999999999
0.3918,69.0604,0,-25.4125,2.62799999999999
0.405,69.0675,0,-26.3187,2.72399999999999
0.4215,69.0842,0,-27.4521,2.84299999999999
0.438,69.1008,0,-28.5854,2.96199999999999
0.4518,69.1091,0,-29.5339,3.06200000000001
0.4656,69.1175,0,-30.4823,3.16200000000001
0.4794,69.1258,0,-31.4307,3.262
0.4932,69.1341,0,-32.3791,3.36199999999999
0.507,69.1424,0,-33.3275,3.46199999999999
0.5235,69.1605,0,-34.4622,3.58199999999999
0.54,69.1786,0,-35.5968,3.70099999999999
0.5532,69.1854,0,-36.505,3.797
0.5664,69.1922,0,-37.4132,3.893
0.5796,69.199,0,-38.3214,3.988
0.5928,69.2058,0,-39.2297,4.084
0.606,69.2126,0,-40.1379,4.18000000000001
0.621,69.2289,0,-41.1705,4.28800000000001
0.636,69.2452,0,-42.2031,4.39599999999999
0.653,69.2573,0,-43.3739,4.51900000000001
0.67,69.2694,0,-44.5448,4.642
0.687,69.2815,0,-45.7156,4.76400000000001
0.702,69.2906,0,-46.7493,4.87299999999999
0.717,69.2997,0,-47.7831,4.98099999999999
0.732,69.3088,0,-48.8168,5.089
0.747,69.3179,0,-49.8505,5.197
0.759,69.3293,0,-50.678,5.28399999999999
0.771,69.3408,0,-51.5055,5.37
0.783,69.3522,0,-52.3329,5.45599999999999
0.79725,69.3614,0.1771875,-53.3161,5.559
0.8115,69.3705,0.354375,-54.2992,5.661
0.82575,69.3797,0.5315625,-55.2823,5.76300000000001
0.84,69.3888,0.70875,-56.2655,5.86599999999999
0.855,69.4001,1.4175,-57.301,5.97299999999998
0.87,69.4115,2.12625,-58.3364,6.08099999999999
0.885,69.4228,2.835,-59.3719,6.18899999999999
0.901,69.4352,2.69325,-60.4769,6.304
0.917,69.4476,2.5514973,-61.582,6.41900000000001
0.933,69.46,2.4097473,-62.687,6.53399999999999
0.947,69.4699,1.6065,-63.6543,6.636
0.961,69.4798,0.80325,-64.6217,6.73699999999999
0.975,69.4897,0,-65.589,6.83799999999999
0.987,69.4993,0,-66.4185,6.92500000000001
0.999,69.5088,0,-67.248,7.012
1.011,69.5184,0,-68.0775,7.09899999999999
1.023,69.5279,0,-68.907,7.18600000000001
1.038,69.5402,0,-69.9444,7.29599999999999
1.053,69.5525,0,-70.9817,7.405
1.068,69.5648,0,-72.0191,7.51499999999999
1.085,69.5747,0,-73.1953,7.63900000000001
1.102,69.5847,0,-74.3715,7.76400000000001
1.119,69.5946,0,-75.5476,7.88800000000001
1.13,69.6069,0,-76.309,7.96899999999999
1.141,69.6193,0,-77.0704,8.05000000000001
1.152,69.6316,0,-77.8318,8.131
1.17,69.6484,0,-79.0782,8.26300000000001
1.188,69.6652,0,-80.3246,8.39599999999999
1.2015,69.6734,0,-81.2598,8.495
1.215,69.6816,0,-82.195,8.595
1.2285,69.6898,0,-83.1302,8.69399999999999
1.242,69.698,0,-84.0654,8.79400000000001
1.259,69.7102,0,-85.2437,8.91900000000001
1.276,69.7225,0,-86.4221,9.04400000000001
1.293,69.7348,0,-87.6004,9.16999999999999
1.306,69.7451,0,-88.5019,9.26499999999999
1.319,69.7553,0,-89.4034,9.36099999999999
1.332,69.7656,0,-90.3049,9.45699999999999
1.3458,69.7728,0,-91.2625,9.559
1.3596,69.7799,0,-92.22,9.66
1.3734,69.7871,0,-93.17755,9.762
1.3872,69.7943,0,-94.13509,9.863
1.401,69.8015,0,-95.09263,9.965
1.416,69.8176,-0.14175,-96.13397,10.076
1.431,69.8337,-0.2835,-97.17531,10.186
1.443,69.8512,-1.4175,-98.00863,10.274
1.455,69.8687,-2.5515,-98.84194,10.362
1.47,69.8747,-2.0412,-99.88417,10.472
1.485,69.8808,-1.5309,-100.9264,10.582
1.5,69.8868,-1.0206,-101.968629,10.692
1.515,69.8928,-0.5103,-103.010858,10.802
1.53,69.8988,0,-104.05309,10.912
1.548,69.9361,0,-105.30439,11.043
1.561,69.9415,0,-106.20862,11.138
1.574,69.9469,0,-107.11285,11.233
1.587,69.9523,0,-108.01708,11.327
1.6,69.9577,0,-108.92131,11.422
1.613,69.9631,0,-109.82553,11.517
1.626,69.9685,0,-110.72976,11.611
1.641,69.9791,0,-111.77381,11.72
1.656,69.9897,0,-112.8179,11.829
1.671,70.0002,0,-113.8619,11.937
1.684,70.0116,0,-114.7672,12.031
1.697,70.023,0,-115.6724,12.125
1.71,70.0343,0,-116.5776,12.219
1.7295,70.052,0,-117.9361,12.359
1.749,70.0697,0,-119.2946,12.5
1.7622,70.075,0,-120.2147,12.595
1.7754,70.0802,0,-121.1348,12.689
1.7886,70.0855,0,-122.0549,12.784
1.8018,70.0908,0,-122.975,12.879
1.815,70.096,0,-123.8951,12.974
1.832,70.1095,-0.04725,-125.0808,13.096
1.849,70.123,-0.0945,-126.2665,13.218
1.866,70.1364,-0.14175,-127.4522,13.34
1.879,70.1483,-0.89775,-128.3594,13.433
1.892,70.1602,-1.65375,-129.2666,13.526
1.905,70.1721,-2.40975,-130.1738,13.62
1.917,70.18,-2.941299,-131.0117,13.705
1.929,70.1879,-3.472875,-131.8495,13.791
1.941,70.1958,-4.004424,-132.6873,13.876
1.953,70.2037,-4.536,-133.5252,13.962
1.969,70.214,-3.024,-134.6429,14.075
1.985,70.2244,-1.512,-135.7606,14.189
2.001,70.2348,0,-136.8783,14.302
2.015,70.2463,0,-137.8568,14.4
2.029,70.2578,0,-138.8353,14.499
2.043,70.2693,0,-139.8138,14.597
2.06,70.2795,0,-141.0026,14.716
2.077,70.2898,0,-142.1915,14.835
2.094,70.3,0,-143.3803,14.954
2.106,70.309,0,-144.22,15.037
2.118,70.3179,0,-145.0596,15.12
2.13,70.3269,0,-145.8993,15.203
2.142,70.3358,0,-146.7389,15.286
2.157,70.3694,0,-147.7889,15.39
2.1705,70.3745,0,-148.7344,15.482
2.184,70.3795,0,-149.6799,15.574
2.1975,70.3846,0,-150.6255,15.667
2.211,70.3897,0,-151.571,15.759
2.2245,70.3948,0,-152.5165,15.852
2.238,70.3999,0,-153.462,15.944
2.256,70.4313,0,-154.7233,16.066
2.27175,70.4403,0,-155.8275,16.173
2.2875,70.4493,0,-156.9317,16.28
2.30325,70.4582,0,-158.0358,16.387
2.319,70.4672,0,-159.14,16.494
2.331,70.478,0,-159.9817,16.575
2.343,70.4888,0,-160.8235,16.656
2.355,70.4996,0,-161.6652,16.737
2.3688,70.5057,0,-162.6337,16.83
2.3826,70.5118,0,-163.6022,16.923
2.3964,70.5179,0,-164.5707,17.016
2.4102,70.524,0,-165.5392,17.109
2.424,70.53,0,-166.5077,17.202
2.442,70.5479,0,-167.7717,17.323
2.46,70.5658,0,-169.0357,17.444
2.472,70.5737,-0.567,-169.8787,17.525
2.484,70.5815,-1.134,-170.7217,17.605
2.496,70.5894,-1.701,-171.5647,17.686
2.508,70.5972,-2.268,-172.4077,17.767
2.526,70.6073,-2.97675,-173.6729,17.887
2.544,70.6174,-3.6855,-174.9381,18.007
2.562,70.6274,-4.39425,-176.2033,18.128
2.5725,70.6451,-2.197125,-176.9416,18.197
2.583,70.6627,0,-177.68,18.267
2.598,70.6702,0,-178.7352,18.366
2.613,70.6778,0,-179.7905,18.465
2.628,70.6853,0,-180.8458,18.564
2.643,70.6928,0,-181.901,18.663
2.6565,70.7001,0,-182.8514,18.752
2.67,70.7075,0,-183.8018,18.84
2.6835,70.7148,0,-184.7521,18.928
2.697,70.7222,0,-185.7025,19.016
2.7105,70.7311,0,-186.6534,19.104
2.724,70.74,0,-187.6043,19.191
2.7375,70.749,0,-188.5552,19.279
2.751,70.7579,0,-189.5061,19.366
2.766,70.7683,0,-190.5632,19.463
2.781,70.7786,0,-191.6204,19.559
2.796,70.7889,0,-192.6775,19.656
2.809,70.7985,0,-193.5941,19.739
2.822,70.8081,0,-194.5108,19.822
2.835,70.8177,0,-195.4274,19.905
2.851,70.8288,0,-196.556,20.007
2.867,70.8398,0,-197.6847,20.109
2.883,70.8508,0,-198.8133,20.21
2.8965,70.859,0,-199.7661,20.296
2.91,70.8671,0,-200.7189,20.381
2.9235,70.8752,0,-201.6717,20.467
2.937,70.8833,0,-202.624,20.552
2.952,70.8936,0,-203.684,20.647
2.967,70.9039,0,-204.743,20.742
2.982,70.9142,0,-205.802,20.836
2.99475,70.9221,0,-206.703,20.917
3.0075,70.9301,0,-207.604,20.997
3.02025,70.9381,0,-208.504,21.077
3.033,70.9461,0,-209.405,21.158
3.049,70.9566,0,-210.536,21.258
3.065,70.9672,0,-211.667,21.359
3.081,70.9778,0,-212.798,21.459
3.0945,70.9926,0,-213.752,21.544
3.108,71.0073,0,-214.707,21.629
3.1212,71.014,0,-215.641,21.711
3.1344,71.0208,0,-216.574,21.794
3.1476,71.0275,0,-217.508,21.877
3.1608,71.0343,0,-218.442,21.96
3.174,71.041,0,-219.376,22.042
3.192,71.0572,0,-220.65,22.155
3.21,71.0733,0,-221.924,22.267
3.222,71.0795,0,-222.773,22.342
3.234,71.0857,0,-223.623,22.417
3.246,71.0918,0,-224.473,22.492
3.258,71.098,0,-225.322,22.567
3.27,71.1042,0,-226.172,22.642
3.288,71.1198,0,-227.447,22.754
3.306,71.1354,0,-228.722,22.866
3.317,71.1456,0,-229.502,22.934
3.328,71.1557,0,-230.281,23.003
3.339,71.1658,0,-231.061,23.071
3.35625,71.1739,0,-232.284,23.178
3.3735,71.182,0,-233.507,23.286
3.39075,71.1902,0,-234.73,23.393
3.408,71.1983,0,-235.953,23.5
3.42075,71.2064,0,-236.858,23.579
3.4335,71.2146,0,-237.762,23.658
3.44625,71.2227,0,-238.667,23.737
3.459,71.2309,0,-239.571,23.817
3.471,71.2413,0,-240.423,23.891
3.483,71.2517,0,-241.274,23.965
3.495,71.2621,0,-242.126,24.04
3.511,71.2713,0,-243.262,24.138
3.527,71.2805,0,-244.398,24.237
3.543,71.2897,0,-245.534,24.336
3.55575,71.2974,0,-246.44,24.415
3.5685,71.3051,0,-247.345,24.493
3.58125,71.3128,0,-248.251,24.572
3.594,71.3204,0,-249.157,24.651
3.608,71.33,0,-250.152,24.737
3.622,71.3395,0,-251.147,24.823
3.636,71.349,0,-252.141,24.909
3.6495,71.357,0,-253.101,24.992
3.663,71.365,0,-254.061,25.075
3.6765,71.3729,0,-255.021,25.158
3.69,71.3809,0,-255.981,25.241
3.704,71.3915,0,-256.976,25.327
3.718,71.4022,0,-257.972,25.413
3.732,71.4128,0,-258.968,25.499
3.749,71.4236,0,-260.178,25.603
3.766,71.4344,0,-261.388,25.708
3.783,71.4452,0,-262.597,25.812
3.795,71.4523,0,-263.452,25.885
3.807,71.4594,0,-264.306,25.959
3.819,71.4665,0,-265.161,26.032
3.831,71.4736,0,-266.015,26.105
3.846,71.5026,0,-267.083,26.197
3.8604,71.509,0,-268.109,26.285
3.8748,71.5153,0,-269.135,26.373
3.8892,71.5217,0,-270.161,26.461
3.9036,71.528,0,-271.187,26.549
3.918,71.5343,0,-272.213,26.636
3.935,71.5549,0,-273.425,26.74
3.952,71.5755,0,-274.636,26.843
3.969,71.5961,0,-275.848,26.947
3.98186,71.6002,0,-276.765,27.025
3.99471,71.6044,0,-277.683,27.103
4.00757,71.6085,0,-278.6,27.181
4.02043,71.6126,0,-279.517,27.259
4.03329,71.6168,0,-280.434,27.337
4.04614,71.6209,0,-281.351,27.415
4.059,71.6251,0,-282.268,27.493
4.072,71.6346,0,-283.196,27.572
4.085,71.6441,0,-284.124,27.65
4.098,71.6536,0,-285.052,27.729
4.113,71.6615,0,-286.123,27.819
4.128,71.6694,0,-287.194,27.91
4.143,71.6773,0,-288.266,28
4.158,71.6852,0,-289.337,28.091
4.17075,71.6998,-0.3898125,-290.248,28.167
4.1835,71.7143,-0.779625,-291.159,28.244
4.19625,71.7288,-1.1694375,-292.07,28.321
4.209,71.7434,-1.55925,-292.98,28.397
4.223,71.7486,-1.93725,-293.981,28.481
4.237,71.7539,-2.31525,-294.982,28.565
4.251,71.7592,-2.69325,-295.983,28.649
4.265,71.7645,-3.07125,-296.984,28.733
4.279,71.7698,-3.44925,-297.985,28.817
4.293,71.775,-3.82725,-298.986,28.9
4.3065,71.789,-1.913625,-299.951,28.981
4.32,71.803,0,-300.917,29.061
4.3344,71.8094,0,-301.948,29.146
4.3488,71.8158,0,-302.978,29.231
4.3632,71.8222,0,-304.009,29.316
4.3776,71.8286,0,-305.039,29.401
4.392,71.835,0,-306.07,29.486
4.409,71.8439,0,-307.287,29.585
4.426,71.8529,0,-308.505,29.685
4.443,71.8618,0,-309.722,29.784
4.456,71.8713,0,-310.653,29.86
4.469,71.8809,0,-311.585,29.935
4.482,71.8904,0,-312.516,30.01
4.49475,71.8973,0,-313.43,30.084
4.5075,71.9043,0,-314.344,30.157
4.52025,71.9112,0,-315.257,30.231
4.533,71.9181,0,-316.171,30.304
4.548,71.9274,0,-317.247,30.39
4.563,71.9366,0,-318.322,30.475
4.578,71.9458,0,-319.398,30.561
4.59,71.9534,0,-320.259,30.63
4.602,71.961,0,-321.119,30.698
4.614,71.9686,0,-321.98,30.766
4.626,71.9762,0,-322.841,30.835
4.641,71.9855,0,-323.917,30.92
4.656,71.9948,0,-324.994,31.006
4.671,72.0041,0,-326.07,31.091
4.687,72.0144,0,-327.219,31.182
4.703,72.0246,0,-328.368,31.273
4.719,72.0349,0,-329.516,31.363
4.73025,72.0423,0,-330.325,31.427
4.7415,72.0496,0,-331.133,31.491
4.75275,72.0569,0,-331.941,31.555
4.764,72.0643,0,-332.749,31.618
4.782,72.0925,0,-334.042,31.72
4.7955,72.0967,0,-335.012,31.797
4.809,72.101,0,-335.982,31.873
4.8225,72.1053,0,-336.953,31.949
4.836,72.1095,0,-337.923,32.026
4.8495,72.1138,0,-338.893,32.102
4.863,72.118,0,-339.864,32.178
4.878,72.1408,0,-340.942,32.263
4.893,72.1492,0,-342.021,32.347
4.908,72.1576,0,-343.1,32.432
4.923,72.166,0,-344.179,32.516
4.938,72.1744,0,-345.257,32.6
4.953,72.1846,0,-346.337,32.684
4.968,72.1949,0,-347.416,32.768
4.983,72.2051,0,-348.496,32.852
4.9935,72.2181,0,-349.251,32.911
5.004,72.231,0,-350.007,32.97
5.018,72.2357,0.165375,-351.015,33.048
5.032,72.2405,0.33075,-352.024,33.126
5.046,72.2453,0.496125,-353.032,33.205
5.06,72.25,0.6615,-354.04,33.283
5.074,72.2547,0.826875,-355.048,33.361
5.088,72.2595,0.99225,-356.056,33.439
5.10075,72.2669,1.5238125,-356.975,33.51
5.1135,72.2743,2.055375,-357.894,33.582
5.12625,72.2818,2.5869375,-358.813,33.653
5.139,72.2892,3.1185,-359.731,33.724
5.155,72.2993,3.8745,-360.885,33.814
5.171,72.3094,4.6305,-362.038,33.904
5.187,72.3196,5.3865,-363.191,33.994
5.202,72.3276,3.591,-364.273,34.079
5.217,72.3356,1.7955,-365.354,34.165
5.232,72.3435,0,-366.436,34.25
5.244,72.3515,0,-367.301,34.319
5.256,72.3594,0,-368.167,34.388
5.268,72.3672,0,-369.032,34.458
5.283,72.3746,0,-370.114,34.545
5.298,72.3819,0,-371.196,34.632
5.313,72.3892,0,-372.279,34.72
5.328,72.3966,0,-373.361,34.807
5.34,72.4043,0,-374.227,34.878
5.352,72.4121,0,-375.093,34.949
5.364,72.4198,0,-375.959,35.02
5.376,72.4276,0,-376.825,35.091
5.394,72.4407,0,-378.124,35.199
5.412,72.4538,0,-379.424,35.306
5.4255,72.4611,0,-380.399,35.388
5.439,72.4684,0,-381.373,35.469
5.4525,72.4757,0,-382.348,35.551
5.466,72.483,0,-383.323,35.633
5.478,72.491,0,-384.19,35.706
5.49,72.4989,0,-385.057,35.779
5.502,72.5069,0,-385.923,35.852
5.51775,72.5141,0,-387.061,35.948
5.5335,72.5214,0,-388.2,36.044
5.54925,72.5286,0,-389.338,36.14
5.565,72.5359,0,-390.476,36.236
5.577,72.5459,0,-391.343,36.31
5.589,72.556,0,-392.211,36.383
5.601,72.5661,0,-393.078,36.456
5.616,72.5744,0,-394.163,36.548
5.631,72.5828,0,-395.248,36.64
5.646,72.5912,0,-396.332,36.731
5.658,72.5979,0.5315625,-397.2,36.804
5.67,72.6046,1.063125,-398.068,36.878
5.682,72.6112,1.5946875,-398.937,36.951
5.694,72.6179,2.12625,-399.805,37.024
5.71,72.627,2.835,-400.962,37.122
5.726,72.6361,3.54375,-402.12,37.22
5.742,72.6453,4.2525,-403.278,37.318
5.757,72.6745,6.5205,-404.364,37.411
5.769,72.6781,6.82425,-405.233,37.485
5.781,72.6816,7.128,-406.102,37.56
5.793,72.6851,7.43175,-406.97,37.635
5.805,72.6887,7.7355,-407.839,37.71
5.817,72.6922,8.03925,-408.708,37.784
5.829,72.6957,8.343,-409.577,37.859
5.841,72.6992,8.64675,-410.446,37.934
5.859,72.7102,4.323375,-411.75,38.049
5.877,72.7212,0,-413.053,38.165
5.891,72.7284,0,-414.067,38.257
5.905,72.7356,0,-415.081,38.349
5.919,72.7428,0,-416.095,38.441
5.93175,72.7495,0,-417.019,38.527
5.9445,72.7562,0,-417.942,38.612
5.95725,72.7629,0,-418.866,38.698
5.97,72.7695,0,-419.79,38.784
5.982,72.7847,0,-420.659,38.866
5.994,72.7998,0,-421.528,38.949
6.0096,72.8053,0,-422.659,39.058
6.0252,72.8108,0,-423.789,39.168
6.0408,72.8164,0,-424.919,39.278
6.0564,72.8219,0,-426.05,39.387
6.072,72.8274,0,-427.18,39.497
6.084,72.8362,0,-428.05,39.583
6.096,72.8451,0,-428.92,39.67
6.108,72.8539,0,-429.789,39.756
6.1212,72.8586,0,-430.746,39.852
6.1344,72.8634,0,-431.703,39.948
6.1476,72.8681,0,-432.66,40.044
6.1608,72.8728,0,-433.617,40.14
6.174,72.8775,0,-434.574,40.236
6.1905,72.8912,0,-435.771,40.356
6.207,72.9049,0,-436.967,40.476
6.2175,72.9192,0,-437.729,40.553
6.228,72.9336,0,-438.491,40.63
6.2436,72.9385,0,-439.623,40.744
6.2592,72.9435,0,-440.755,40.859
6.2748,72.9485,0,-441.887,40.973
6.2904,72.9535,0,-443.019,41.087
6.306,72.9584,0,-444.151,41.201
6.317,72.9676,0,-444.949,41.282
6.328,72.9767,0,-445.748,41.362
6.339,72.9858,0,-446.546,41.443
6.3522,72.991,0,-447.505,41.539
6.3654,72.9962,0,-448.464,41.635
6.3786,73.0014,0,-449.422,41.731
6.3918,73.0066,0,-450.381,41.828
6.405,73.0118,0,-451.34,41.924
6.421,73.0199,0,-452.502,42.04
6.437,73.028,0,-453.665,42.157
6.453,73.0361,0,-454.827,42.273
6.466,73.0457,0,-455.772,42.368
6.479,73.0553,0,-456.717,42.462
6.492,73.0649,0,-457.662,42.557
6.506,73.0729,0,-458.68,42.659
6.52,73.0809,0,-459.698,42.76
6.534,73.0889,0,-460.715,42.862
6.549,73.0951,0,-461.807,42.97
6.564,73.1012,0,-462.898,43.079
6.579,73.1074,0,-463.989,43.188
6.594,73.1135,0,-465.08,43.296
6.606,73.1203,0,-465.953,43.383
6.618,73.127,0,-466.826,43.469
6.63,73.1338,0,-467.699,43.556
6.642,73.1405,0,-468.573,43.643
6.655,73.1492,0,-469.519,43.736
6.668,73.1578,0,-470.465,43.83
6.681,73.1664,0,-471.412,43.924
6.69375,73.1726,0,-472.34,44.016
6.7065,73.1789,0,-473.269,44.107
6.71925,73.1852,0,-474.197,44.199
6.732,73.1914,0,-475.126,44.291
6.75,73.2041,0,-476.437,44.42
6.768,73.2169,0,-477.748,44.549
6.78,73.2216,0,-478.623,44.635
6.792,73.2262,0,-479.497,44.721
6.804,73.2309,0,-480.372,44.807
6.816,73.2356,0,-481.246,44.893
6.828,73.2403,0,-482.121,44.979
6.843,73.2537,0,-483.214,45.087
6.858,73.2671,0,-484.307,45.194
6.87375,73.274,0,-485.456,45.307
6.8895,73.281,0,-486.605,45.419
6.90525,73.2879,0,-487.753,45.532
6.921,73.2948,0,-488.902,45.644
6.932,73.3036,-0.33075,-489.704,45.723
6.943,73.3123,-0.6615,-490.507,45.801
6.954,73.321,-0.99225,-491.309,45.879
6.969,73.3268,-1.55925,-492.404,45.986
6.984,73.3327,-2.12625,-493.499,46.093
6.999,73.3385,-2.69325,-494.594,46.2
7.014,73.3444,-3.26025,-495.688,46.307
7.026,73.3521,-4.01625,-496.564,46.392
7.038,73.3599,-4.77225,-497.44,46.477
7.05,73.3677,-5.52825,-498.317,46.562
7.065,73.3763,-3.6855,-499.412,46.667
7.08,73.385,-1.84275,-500.508,46.772
7.095,73.3936,0,-501.603,46.878
7.10775,73.4005,0,-502.535,46.966
7.1205,73.4073,0,-503.466,47.055
7.13325,73.4142,0,-504.398,47.144
7.146,73.421,0,-505.33,47.233
7.1595,73.427,0,-506.317,47.325
7.173,73.433,0,-507.303,47.418
7.1865,73.4391,0,-508.29,47.511
7.2,73.4451,0,-509.277,47.604
7.215,73.4572,0,-510.374,47.706
7.23,73.4692,0,-511.471,47.808
7.24425,73.4753,0,-512.514,47.904
7.2585,73.4814,0,-513.557,47.999
7.27275,73.4874,0,-514.599,48.095
7.287,73.4935,0,-515.642,48.191
7.299,73.4989,-0.42525,-516.52,48.271
7.311,73.5043,-0.8505,-517.398,48.352
7.323,73.5096,-1.27575,-518.277,48.432
7.335,73.515,-1.701,-519.155,48.512
7.347,73.5203,-2.12625,-520.034,48.592
7.361,73.5288,-2.88225,-521.059,48.684
7.375,73.5372,-3.63825,-522.084,48.777
7.389,73.5456,-4.39425,-523.109,48.869
7.4025,73.5519,-4.96125,-524.098,48.957
7.416,73.5582,-5.52825,-525.087,49.045
7.4295,73.5644,-6.09525,-526.077,49.133
7.443,73.5707,-6.66225,-527.066,49.222
7.459,73.5771,-7.371,-528.239,49.324
7.475,73.5836,-8.07975,-529.411,49.426
7.491,73.59,-8.7885,-530.584,49.529
7.503,73.5971,-9.5445,-531.464,49.603
7.515,73.6041,-10.3005,-532.344,49.678
7.527,73.6111,-11.0565,-533.224,49.753
7.542,73.6165,-11.76525,-534.325,49.842
7.557,73.6218,-12.474,-535.426,49.932
7.572,73.6271,-13.18275,-536.526,50.022
7.58475,73.6299,-9.887076,-537.462,50.094
7.5975,73.6327,-6.591375,-538.398,50.166
7.61025,73.6354,-3.295701,-539.334,50.238
7.623,73.638,0,-540.27,50.31
7.637,73.6446,0,-541.299,50.386
7.651,73.6512,0,-542.327,50.461
7.665,73.6578,0,-543.355,50.536
7.6785,73.6638,0,-544.347,50.605
7.692,73.6698,0,-545.34,50.673
7.7055,73.6757,0,-546.332,50.742
7.719,73.6817,0,-547.324,50.81
7.73175,73.6875,0,-548.262,50.871
7.7445,73.6934,0,-549.199,50.931
7.75725,73.6992,0,-550.137,50.992
7.77,73.7049,0,-551.075,51.052
7.782,73.7163,0,-551.958,51.107
7.794,73.7274,0,-552.84,51.162
7.8078,73.7325,0,-553.856,51.223
7.8216,73.7376,0,-554.872,51.284
7.8354,73.7426,0,-555.888,51.345
7.8492,73.7476,0,-556.903,51.405
7.863,73.7527,0,-557.919,51.466
7.8825,73.765,0,-559.355,51.55
7.902,73.7772,0,-560.791,51.634
7.9155,73.7885,0,-561.785,51.691
7.929,73.7998,0,-562.78,51.748
7.9405,73.8038,0,-563.627,51.797
7.952,73.8077,0,-564.474,51.845
7.9635,73.8117,0,-565.322,51.894
7.975,73.8156,0,-566.169,51.942
7.9865,73.8196,0,-567.016,51.99
7.998,73.8235,0,-567.864,52.039
8.016,73.8356,0,-569.19,52.114
8.034,73.8476,0,-570.517,52.19
8.0475,73.8537,0,-571.512,52.246
8.061,73.8598,0,-572.508,52.303
8.0745,73.8658,0,-573.503,52.36
8.088,73.8719,0,-574.499,52.416
8.1,73.8781,0,-575.384,52.466
8.112,73.8843,0,-576.269,52.517
8.124,73.8905,0,-577.154,52.567
8.136,73.8967,0,-578.039,52.617
8.15025,73.9026,0,-579.091,52.677
8.1645,73.9084,0,-580.142,52.737
8.17875,73.9143,0,-581.193,52.797
8.193,73.9202,0,-582.245,52.856
8.206,73.9278,0,-583.204,52.911
8.219,73.9356,0,-584.164,52.965
8.232,73.9433,0,-585.123,53.02
8.24475,73.9488,0,-586.065,53.073
8.2575,73.9543,0,-587.006,53.127
8.27025,73.9598,0,-587.948,53.18
8.283,73.9654,0,-588.889,53.233
8.296,73.9735,0.567,-589.849,53.288
8.309,73.9817,1.134,-590.809,53.342
8.322,73.9899,1.701,-591.769,53.396
8.339,73.9975,2.40975,-593.025,53.467
8.356,74.0051,3.1185,-594.281,53.539
8.373,74.0127,3.82725,-595.537,53.61
8.387,74.0201,4.536,-596.572,53.669
8.401,74.0275,5.24475,-597.606,53.728
8.415,74.035,5.9535,-598.641,53.787
8.4285,74.0406,6.5205,-599.639,53.845
8.442,74.0463,7.0875,-600.636,53.903
8.4555,74.052,7.6545,-601.634,53.961
8.469,74.0576,8.2215,-602.632,54.019
8.48025,74.0626,6.768549,-603.464,54.069
8.4915,74.0675,5.315625,-604.296,54.118
8.50275,74.0724,3.862674,-605.127,54.168
8.514,74.0773,2.40975,-605.959,54.218
8.528,74.0847,1.6065,-606.994,54.283
8.542,74.092,0.80325,-608.029,54.347
8.556,74.0992,0,-609.065,54.412
8.571,74.1058,0,-610.174,54.484
8.586,74.1124,0,-611.283,54.556
8.601,74.119,0,-612.392,54.627
8.6145,74.1245,0,-613.391,54.694
8.628,74.1299,0,-614.389,54.762
8.6415,74.1353,0,-615.388,54.829
8.655,74.1407,0,-616.386,54.896
8.66625,74.1464,0,-617.218,54.953
8.6775,74.152,0,-618.051,55.011
8.68875,74.1576,0,-618.883,55.069
8.7,74.1632,0,-619.715,55.126
8.7135,74.1697,0,-620.714,55.197
8.727,74.1762,0,-621.713,55.267
8.7405,74.1827,0,-622.711,55.338
8.754,74.1891,0,-623.71,55.409
8.775,74.2104,0,-625.264,55.52
8.7882,74.2146,0,-626.241,55.591
8.8014,74.2189,0,-627.219,55.661
8.8146,74.2231,0,-628.196,55.732
8.8278,74.2274,0,-629.173,55.802
8.841,74.2316,0,-630.15,55.873
8.854,74.2394,0,-631.112,55.942
8.867,74.2472,0,-632.075,56.012
8.88,74.2549,0,-633.038,56.082
8.89425,74.2602,0,-634.093,56.158
8.9085,74.2656,0,-635.148,56.235
8.92275,74.2709,0,-636.204,56.311
8.937,74.2762,0,-637.259,56.388
